pincode,city_in,state,city_api,serviceable,fast_min,fast_max,std_min,std_max,error
171011,Shimla,Himachal Pradesh,Shimla,Yes,4,7,9,13,
171012,Shimla,Himachal Pradesh,Shimla,Yes,5,7,10,13,
171014,Shimla,Himachal Pradesh,Shimla,Yes,3,5,8,11,
171018,Suni,Himachal Pradesh,Suni,Yes,4,7,9,13,
171019,Shimla,Himachal Pradesh,Shimla,Yes,4,6,9,12,
171102,Darlaghat,Himachal Pradesh,Darlaghat,Yes,3,6,8,12,
171103,Shimla,Himachal Pradesh,Shimla,Yes,3,6,8,12,
171201,Theog,Himachal Pradesh,Theog,Yes,4,7,9,13,
171202,Kotkhai,Himachal Pradesh,Kotkhai,Yes,4,7,9,13,
171204,Kotkhai,Himachal Pradesh,Kotkhai,Yes,3,6,8,12,
171205,Jubbal,Himachal Pradesh,Jubbal,Yes,4,7,9,13,
171206,Jubbal,Himachal Pradesh,Jubbal,Yes,4,7,9,13,
171207,Rohru,Himachal Pradesh,Rohru,Yes,3,6,8,12,
171208,Chirgaon-HP,Himachal Pradesh,Chirgaon-HP,Yes,4,7,9,13,
171209,Theog,Himachal Pradesh,Theog,Yes,5,7,10,13,
171210,Nerwa,Himachal Pradesh,Nerwa,Yes,4,6,9,12,
171211,Nerwa,Himachal Pradesh,Nerwa,Yes,4,6,9,12,
171213,Kumarsain,Himachal Pradesh,Kumarsain,Yes,3,6,8,12,
171214,Chirgaon-HP,Himachal Pradesh,Chirgaon-HP,Yes,6,7,11,13,
171215,Jubbal,Himachal Pradesh,Jubbal,Yes,4,6,9,12,
171217,Haripurdhar,Himachal Pradesh,Haripurdhar,Yes,4,6,9,12,
171212,Theog,Himachal Pradesh,Theog,Yes,3,6,8,12,
171218,Shimla,Himachal Pradesh,Shimla,Yes,3,6,8,12,
171219,Waknaghat,Himachal Pradesh,Waknaghat,Yes,4,7,9,13,
171220,Theog,Himachal Pradesh,Theog,Yes,4,7,9,13,
171222,Theog,Himachal Pradesh,Theog,Yes,4,7,9,13,
171223,Rohru,Himachal Pradesh,Rohru,Yes,5,7,10,13,
171225,Kotkhai,Himachal Pradesh,Kotkhai,Yes,3,6,8,12,
171301,Suni,Himachal Pradesh,Suni,Yes,4,7,9,13,
171304,Karsog,Himachal Pradesh,Karsog,Yes,3,4,8,10,
172001,Rampur Bushahr,Himachal Pradesh,Rampur Bushahr,Yes,5,7,10,13,
172021,Nankhari,Himachal Pradesh,Nankhari,Yes,5,7,10,13,
172022,Rampur Bushahr,Himachal Pradesh,Rampur Bushahr,Yes,5,6,10,12,
172023,Rampur Bushahr,Himachal Pradesh,Rampur Bushahr,Yes,5,7,10,13,
172024,Kumarsain,Himachal Pradesh,Kumarsain,Yes,5,6,10,12,
172025,Anni,Himachal Pradesh,Anni,Yes,4,6,9,12,
172026,Anni,Himachal Pradesh,Anni,Yes,5,7,10,13,
172027,Kumarsain,Himachal Pradesh,Kumarsain,Yes,5,7,10,13,
172028,Nankhari,Himachal Pradesh,Nankhari,Yes,5,7,10,13,
172029,Kumarsain,Himachal Pradesh,Kumarsain,Yes,4,7,9,13,
172030,Kumarsain,Himachal Pradesh,Kumarsain,Yes,4,7,9,13,
172031,Nankhari,Himachal Pradesh,Nankhari,Yes,5,7,10,13,
172033,Anni,Himachal Pradesh,Anni,Yes,4,5,9,11,
172034,Jeori,Himachal Pradesh,Jeori,Yes,3,6,8,12,
172101,Jeori,Himachal Pradesh,Jeori,Yes,5,7,10,13,
172102,Jeori,Himachal Pradesh,Jeori,Yes,4,7,9,13,
172103,Jeori,Himachal Pradesh,Jeori,Yes,7,8,12,14,
172104,Jeori,Himachal Pradesh,Jeori,Yes,5,7,10,13,
172105,Kinnaur,Himachal Pradesh,Kinnaur,Yes,4,5,9,11,
172106,Kinnaur,Himachal Pradesh,Kinnaur,Yes,2,6,7,12,
172107,Reckong Peo,Himachal Pradesh,Reckong Peo,Yes,6,7,11,13,
172108,Reckong Peo,Himachal Pradesh,Reckong Peo,Yes,4,6,9,12,
172115,Jeori,Himachal Pradesh,Jeori,Yes,9,12,14,18,
172116,Pooh,Himachal Pradesh,Pooh,Yes,4,6,9,12,
172201,Rampur Bushahr,Himachal Pradesh,Rampur Bushahr,Yes,5,7,10,13,
173001,Kala Amb,Himachal Pradesh,Kala Amb,Yes,5,7,10,13,
173002,Shimla,Himachal Pradesh,Shimla,Yes,3,6,8,12,
173004,Paonta Sahib,Himachal Pradesh,Paonta Sahib,Yes,3,6,8,12,
173021,Paonta Sahib,Himachal Pradesh,Paonta Sahib,Yes,3,6,8,12,
173022,Nahan,Himachal Pradesh,Nahan,Yes,3,6,8,12,
173023,Haripurdhar,Himachal Pradesh,Haripurdhar,Yes,2,4,7,10,
173025,Paonta Sahib,Himachal Pradesh,Paonta Sahib,Yes,4,7,9,13,
173026,Nahan,Himachal Pradesh,Nahan,Yes,3,6,8,12,
173030,Kala Amb,Himachal Pradesh,Kala Amb,Yes,5,7,10,13,
173101,Rajgarh-HP,Himachal Pradesh,Rajgarh-HP,Yes,4,7,9,13,
173104,Haripurdhar,Himachal Pradesh,Haripurdhar,Yes,4,7,9,13,
173201,Dharampur,Himachal Pradesh,Dharampur,Yes,4,7,9,13,
173202,Dharampur,Himachal Pradesh,Dharampur,Yes,4,7,9,13,
173204,Dharampur,Himachal Pradesh,Dharampur,Yes,5,7,10,13,
173205,Baddi,Himachal Pradesh,Baddi,Yes,4,7,9,13,
173206,Solan,Himachal Pradesh,Solan,Yes,5,7,10,13,
173207,Solan,Himachal Pradesh,Solan,Yes,5,7,10,13,
173208,Darlaghat,Himachal Pradesh,Darlaghat,Yes,5,7,10,13,
173209,Dharampur,Himachal Pradesh,Dharampur,Yes,4,7,9,13,
173210,Solan,Himachal Pradesh,Solan,Yes,4,7,9,13,
173211,Solan,Himachal Pradesh,Solan,Yes,4,7,9,13,
173212,Solan,Himachal Pradesh,Solan,Yes,4,7,9,13,
173213,Solan,Himachal Pradesh,Solan,Yes,4,7,9,13,
173214,Solan,Himachal Pradesh,Solan,Yes,3,6,8,12,
173215,Waknaghat,Himachal Pradesh,Waknaghat,Yes,4,7,9,13,
173217,Shimla,Himachal Pradesh,Shimla,Yes,3,6,8,12,
173218,Kunihar,Himachal Pradesh,Kunihar,Yes,3,6,8,12,
173220,Parwanoo,Himachal Pradesh,Parwanoo,Yes,3,6,8,12,
173221,Solan,Himachal Pradesh,Solan,Yes,3,4,8,10,
173222,Solan,Himachal Pradesh,Solan,Yes,3,6,8,12,
173223,Solan,Himachal Pradesh,Solan,Yes,4,7,9,13,
173225,Kunihar,Himachal Pradesh,Kunihar,Yes,3,5,8,11,
173229,Solan,Himachal Pradesh,Solan,Yes,4,7,9,13,
173230,Solan,Himachal Pradesh,Solan,Yes,4,7,9,13,
173234,Waknaghat,Himachal Pradesh,Waknaghat,Yes,4,7,9,13,
173235,Darlaghat,Himachal Pradesh,Darlaghat,Yes,4,7,9,13,
174001,Bilaspur-HP,Himachal Pradesh,Bilaspur-HP,Yes,4,7,9,13,
174002,Naina Devi,Himachal Pradesh,Naina Devi,Yes,3,6,8,12,
174003,Ghumarwin,Himachal Pradesh,Ghumarwin,Yes,2,5,7,11,
174004,Bilaspur-HP,Himachal Pradesh,Bilaspur-HP,Yes,4,7,9,13,
174005,Bilaspur-HP,Himachal Pradesh,Bilaspur-HP,Yes,3,6,8,12,
174011,Naina Devi,Himachal Pradesh,Naina Devi,Yes,3,6,8,12,
174012,Bilaspur-HP,Himachal Pradesh,Bilaspur-HP,Yes,4,6,9,12,
174013,Bilaspur-HP,Himachal Pradesh,Bilaspur-HP,Yes,4,6,9,12,
174017,KalolHP,Himachal Pradesh,KalolHP,Yes,4,7,9,13,
174021,Ghumarwin,Himachal Pradesh,Ghumarwin,Yes,5,7,10,13,
174023,Ghumarwin,Himachal Pradesh,Ghumarwin,Yes,4,5,9,11,
174024,Ghumarwin,Himachal Pradesh,Ghumarwin,Yes,4,6,9,12,
174026,Ghumarwin,Himachal Pradesh,Ghumarwin,Yes,4,7,9,13,
174027,Ghumarwin,Himachal Pradesh,Ghumarwin,Yes,3,6,8,12,
174028,Jahu,Himachal Pradesh,Jahu,Yes,5,7,10,13,
174029,Ghumarwin,Himachal Pradesh,Ghumarwin,Yes,3,6,8,12,
174030,Dulchehra,Himachal Pradesh,Dulchehra,Yes,3,6,8,12,
174031,Ghumarwin,Himachal Pradesh,Ghumarwin,Yes,4,6,9,12,
174032,Jukhala,Himachal Pradesh,Jukhala,Yes,4,5,9,11,
174033,Jukhala,Himachal Pradesh,Jukhala,Yes,3,6,8,12,
174034,Ghumarwin,Himachal Pradesh,Ghumarwin,Yes,5,7,10,13,
174035,KalolHP,Himachal Pradesh,KalolHP,Yes,5,7,10,13,
174036,Bilaspur-HP,Himachal Pradesh,Bilaspur-HP,Yes,2,6,7,12,
174101,Nalagarh,Himachal Pradesh,Nalagarh,Yes,5,7,10,13,
174102,Kunihar,Himachal Pradesh,Kunihar,Yes,4,6,9,12,
174103,Baddi,Himachal Pradesh,Baddi,Yes,4,7,9,13,
174201,Tahliwal,Himachal Pradesh,Tahliwal,Yes,5,6,10,12,
174301,Tahliwal,Himachal Pradesh,Tahliwal,Yes,5,7,10,13,
174302,Una-HP,Himachal Pradesh,Una-HP,Yes,4,6,9,12,
174303,Una-HP,Himachal Pradesh,Una-HP,Yes,5,7,10,13,
174304,Bangana,Himachal Pradesh,Bangana,Yes,4,7,9,13,
174305,Bangana,Himachal Pradesh,Bangana,Yes,5,7,10,13,
174306,Una-HP,Himachal Pradesh,Una-HP,Yes,5,7,10,13,
174307,Bangana,Himachal Pradesh,Bangana,Yes,4,7,9,13,
174308,Bangana,Himachal Pradesh,Bangana,Yes,4,7,9,13,
174309,Bangana,Himachal Pradesh,Bangana,Yes,3,6,8,12,
174310,Naina Devi,Himachal Pradesh,Naina Devi,Yes,3,6,8,12,
174311,Bhota,Himachal Pradesh,Bhota,Yes,5,7,10,13,
174312,Bangana,Himachal Pradesh,Bangana,Yes,4,7,9,13,
174314,Amb,Himachal Pradesh,Amb,Yes,5,6,10,12,
174315,Una-HP,Himachal Pradesh,Una-HP,Yes,4,7,9,13,
174316,Amb,Himachal Pradesh,Amb,Yes,4,7,9,13,
174317,Una-HP,Himachal Pradesh,Una-HP,Yes,7,7,12,13,
174320,Bangana,Himachal Pradesh,Bangana,Yes,5,6,10,12,
174321,Bangana,Himachal Pradesh,Bangana,Yes,4,7,9,13,
174405,Bhota,Himachal Pradesh,Bhota,Yes,4,6,9,12,
174503,Una-HP,Himachal Pradesh,Una-HP,Yes,3,4,8,10,
174505,Bhota,Himachal Pradesh,Bhota,Yes,4,5,9,11,
174507,Una-HP,Himachal Pradesh,Una-HP,Yes,5,7,10,13,
175001,Mandi,Himachal Pradesh,Mandi,Yes,5,7,10,13,
175002,Sundar Nagar,Himachal Pradesh,Sundar Nagar,Yes,5,7,10,13,
175003,Mandi,Himachal Pradesh,Mandi,Yes,4,6,9,12,
175004,Jahu,Himachal Pradesh,Jahu,Yes,4,6,9,12,
175005,Mandi,Himachal Pradesh,Mandi,Yes,5,7,10,13,
175006,Mandi,Himachal Pradesh,Mandi,Yes,5,7,10,13,
175007,Jahu,Himachal Pradesh,Jahu,Yes,3,6,8,12,
175008,Mandi,Himachal Pradesh,Mandi,Yes,5,7,10,13,
175010,Karsog,Himachal Pradesh,Karsog,Yes,3,6,8,12,
175011,Karsog,Himachal Pradesh,Karsog,Yes,4,7,9,13,
175012,Joginder Nagar,Himachal Pradesh,Joginder Nagar,Yes,4,6,9,12,
175013,Joginder Nagar,Himachal Pradesh,Joginder Nagar,Yes,2,5,7,11,
175014,Joginder Nagar,Himachal Pradesh,Joginder Nagar,Yes,4,7,9,13,
175015,Joginder Nagar,Himachal Pradesh,Joginder Nagar,Yes,5,7,10,13,
175016,Joginder Nagar,Himachal Pradesh,Joginder Nagar,Yes,5,7,10,13,
175017,Sundar Nagar,Himachal Pradesh,Sundar Nagar,Yes,3,6,8,12,
175018,Sundar Nagar,Himachal Pradesh,Sundar Nagar,Yes,5,7,10,13,
175019,Sundar Nagar,Himachal Pradesh,Sundar Nagar,Yes,5,7,10,13,
175021,Mandi,Himachal Pradesh,Mandi,Yes,5,7,10,13,
175022,Mandi,Himachal Pradesh,Mandi,Yes,3,6,8,12,
175023,Jahu,Himachal Pradesh,Jahu,Yes,5,7,10,13,
175024,Sarkaghat,Himachal Pradesh,Sarkaghat,Yes,5,7,10,13,
175025,Sarkaghat,Himachal Pradesh,Sarkaghat,Yes,5,7,10,13,
175026,Sarkaghat,Himachal Pradesh,Sarkaghat,Yes,3,6,8,12,
175027,Sundar Nagar,Himachal Pradesh,Sundar Nagar,Yes,5,7,10,13,
175028,Chachyot,Himachal Pradesh,Chachyot,Yes,5,7,10,13,
175029,Chachyot,Himachal Pradesh,Chachyot,Yes,4,7,9,13,
175030,Bilaspur-HP,Himachal Pradesh,Bilaspur-HP,Yes,2,5,7,11,
175031,Nihri,Himachal Pradesh,Nihri,Yes,5,6,10,12,
175032,Joginder Nagar,Himachal Pradesh,Joginder Nagar,Yes,5,7,10,13,
175033,Jahu,Himachal Pradesh,Jahu,Yes,4,7,9,13,
175034,Ghumarwin,Himachal Pradesh,Ghumarwin,Yes,3,6,8,12,
175035,Thunag,Himachal Pradesh,Thunag,Yes,4,5,9,11,
175036,Mandi,Himachal Pradesh,Mandi,Yes,5,7,10,13,
175037,Sarkaghat,Himachal Pradesh,Sarkaghat,Yes,5,7,10,13,
175038,Nihri,Himachal Pradesh,Nihri,Yes,3,6,8,12,
175040,Sarkaghat,Himachal Pradesh,Sarkaghat,Yes,5,7,10,13,
175042,Sarkaghat,Himachal Pradesh,Sarkaghat,Yes,4,7,9,13,
175046,Karsog,Himachal Pradesh,Karsog,Yes,4,6,9,12,
175047,Thunag,Himachal Pradesh,Thunag,Yes,2,6,7,12,
175048,Thunag,Himachal Pradesh,Thunag,Yes,3,6,8,12,
175050,Sarkaghat,Himachal Pradesh,Sarkaghat,Yes,3,5,8,11,
175051,Sarkaghat,Himachal Pradesh,Sarkaghat,Yes,5,8,10,14,
175052,Mandi,Himachal Pradesh,Mandi,Yes,4,6,9,12,
175101,Kullu,Himachal Pradesh,Kullu,Yes,5,7,10,13,
175102,Kullu,Himachal Pradesh,Kullu,Yes,5,7,10,13,
175103,Manali,Himachal Pradesh,Manali,Yes,4,6,9,12,
175104,Patlikuhal,Himachal Pradesh,Patlikuhal,Yes,4,6,9,12,
175105,Jari,Himachal Pradesh,Jari,Yes,4,6,9,12,
175106,Banjar,Himachal Pradesh,Banjar,Yes,2,6,7,12,
175121,Kullu,Himachal Pradesh,Kullu,Yes,5,7,10,13,
175123,Banjar,Himachal Pradesh,Banjar,Yes,4,5,9,11,
175124,Mandi,Himachal Pradesh,Mandi,Yes,4,6,9,12,
175125,Kullu,Himachal Pradesh,Kullu,Yes,5,7,10,13,
175126,Kullu,Himachal Pradesh,Kullu,Yes,5,7,10,13,
175128,Patlikuhal,Himachal Pradesh,Patlikuhal,Yes,4,6,9,12,
175129,Patlikuhal,Himachal Pradesh,Patlikuhal,Yes,5,7,10,13,
175130,Patlikuhal,Himachal Pradesh,Patlikuhal,Yes,4,6,9,12,
175131,Manali,Himachal Pradesh,Manali,Yes,5,7,10,13,
175132,Keylong,Himachal Pradesh,Keylong,Yes,5,7,10,13,
175133,Keylong,Himachal Pradesh,Keylong,Yes,5,7,10,13,
175134,Nagwain,Himachal Pradesh,Nagwain,Yes,4,5,9,11,
175136,Manali,Himachal Pradesh,Manali,Yes,4,6,9,12,
175138,Kullu,Himachal Pradesh,Kullu,Yes,4,6,9,12,
175143,Patlikuhal,Himachal Pradesh,Patlikuhal,Yes,4,6,9,12,
176001,Kangra,Himachal Pradesh,Kangra,Yes,4,7,9,13,
176002,Kangra,Himachal Pradesh,Kangra,Yes,3,6,8,12,
176021,Jawali,Himachal Pradesh,Jawali,Yes,4,7,9,13,
176022,Jassur,Himachal Pradesh,Jassur,Yes,4,7,9,13,
176023,Jawali,Himachal Pradesh,Jawali,Yes,4,7,9,13,
176025,Jawali,Himachal Pradesh,Jawali,Yes,4,7,9,13,
176026,Nagrota Surian,Himachal Pradesh,Nagrota Surian,Yes,3,6,8,12,
176027,Nagrota Surian,Himachal Pradesh,Nagrota Surian,Yes,5,7,10,13,
176028,Nagrota Surian,Himachal Pradesh,Nagrota Surian,Yes,3,6,8,12,
176029,Dehra Gopipur,Himachal Pradesh,Dehra Gopipur,Yes,3,6,8,12,
176030,Khundian,Himachal Pradesh,Khundian,Yes,4,7,9,13,
176031,Nadaun,Himachal Pradesh,Nadaun,Yes,5,7,10,13,
176032,Nadaun,Himachal Pradesh,Nadaun,Yes,4,6,9,12,
176033,Nagrota Surian,Himachal Pradesh,Nagrota Surian,Yes,3,4,8,10,
176036,Nadaun,Himachal Pradesh,Nadaun,Yes,4,7,9,13,
176037,Kangra,Himachal Pradesh,Kangra,Yes,4,5,9,11,
176038,Kangra,Himachal Pradesh,Kangra,Yes,5,7,10,13,
176039,Dulchehra,Himachal Pradesh,Dulchehra,Yes,4,5,9,11,
176040,Bhota,Himachal Pradesh,Bhota,Yes,4,7,9,13,
176041,Bhota,Himachal Pradesh,Bhota,Yes,5,7,10,13,
176042,Bhota,Himachal Pradesh,Bhota,Yes,5,7,10,13,
176043,Jahu,Himachal Pradesh,Jahu,Yes,4,7,9,13,
176044,Jahu,Himachal Pradesh,Jahu,Yes,4,7,9,13,
176045,Jahu,Himachal Pradesh,Jahu,Yes,4,7,9,13,
176047,Kangra,Himachal Pradesh,Kangra,Yes,5,7,10,13,
176048,Jahu,Himachal Pradesh,Jahu,Yes,5,7,10,13,
176049,Bhota,Himachal Pradesh,Bhota,Yes,4,6,9,12,
176051,Jassur,Himachal Pradesh,Jassur,Yes,5,7,10,13,
176052,Dharamshala,Himachal Pradesh,Dharamshala,Yes,5,7,10,13,
176053,Jawali,Himachal Pradesh,Jawali,Yes,4,7,9,13,
176054,Kangra,Himachal Pradesh,Kangra,Yes,3,4,8,10,
176055,Khundian,Himachal Pradesh,Khundian,Yes,4,7,9,13,
176056,Kangra,Himachal Pradesh,Kangra,Yes,4,7,9,13,
176057,Dharamshala,Himachal Pradesh,Dharamshala,Yes,5,7,10,13,
176058,Surajpur jhikla,Himachal Pradesh,Surajpur jhikla,Yes,4,7,9,13,
176059,Palampur,Himachal Pradesh,Palampur,Yes,5,7,10,13,
176060,Kangra,Himachal Pradesh,Kangra,Yes,3,6,8,12,
176061,Palampur,Himachal Pradesh,Palampur,Yes,5,7,10,13,
176062,Palampur,Himachal Pradesh,Palampur,Yes,5,7,10,13,
176063,Baijnath,Himachal Pradesh,Baijnath,Yes,5,7,10,13,
176064,Palampur,Himachal Pradesh,Palampur,Yes,5,7,10,13,
176065,Palampur,Himachal Pradesh,Palampur,Yes,3,6,8,12,
176066,Khundian,Himachal Pradesh,Khundian,Yes,4,6,9,12,
176071,Kachhera,Himachal Pradesh,Kachhera,Yes,2,6,7,12,
176073,Sujanpur,Himachal Pradesh,Sujanpur,Yes,2,5,7,11,
176075,Sujanpur,Himachal Pradesh,Sujanpur,Yes,2,5,7,11,
176076,Kachhera,Himachal Pradesh,Kachhera,Yes,4,5,9,11,
176077,Joginder Nagar,Himachal Pradesh,Joginder Nagar,Yes,5,7,10,13,
176081,Palampur,Himachal Pradesh,Palampur,Yes,5,7,10,13,
176082,Sujanpur,Himachal Pradesh,Sujanpur,Yes,4,6,9,12,
176083,Palampur,Himachal Pradesh,Palampur,Yes,4,6,9,12,
176084,Dheera,Himachal Pradesh,Dheera,Yes,4,7,9,13,
176085,Palampur,Himachal Pradesh,Palampur,Yes,5,7,10,13,
176086,Palampur,Himachal Pradesh,Palampur,Yes,5,7,10,13,
176087,Palampur,Himachal Pradesh,Palampur,Yes,5,7,10,13,
176088,Kachhera,Himachal Pradesh,Kachhera,Yes,6,7,11,13,
176089,Sujanpur,Himachal Pradesh,Sujanpur,Yes,5,6,10,12,
176090,Sujanpur,Himachal Pradesh,Sujanpur,Yes,5,7,10,13,
176091,Palampur,Himachal Pradesh,Palampur,Yes,4,5,9,11,
176092,Palampur,Himachal Pradesh,Palampur,Yes,4,7,9,13,
176093,Dheera,Himachal Pradesh,Dheera,Yes,2,5,7,11,
176094,Palampur,Himachal Pradesh,Palampur,Yes,5,7,10,13,
176095,Sujanpur,Himachal Pradesh,Sujanpur,Yes,4,6,9,12,
176096,Palampur,Himachal Pradesh,Palampur,Yes,4,6,9,12,
176097,Palampur,Himachal Pradesh,Palampur,Yes,4,6,9,12,
176098,Khundian,Himachal Pradesh,Khundian,Yes,3,6,8,12,
176101,Dheera,Himachal Pradesh,Dheera,Yes,5,7,10,13,
176102,Palampur,Himachal Pradesh,Palampur,Yes,5,7,10,13,
176103,Palampur,Himachal Pradesh,Palampur,Yes,5,7,10,13,
176107,Sujanpur,Himachal Pradesh,Sujanpur,Yes,5,7,10,13,
176108,Sujanpur,Himachal Pradesh,Sujanpur,Yes,2,5,7,11,
176109,Sujanpur,Himachal Pradesh,Sujanpur,Yes,4,7,9,13,
176110,Sujanpur,Himachal Pradesh,Sujanpur,Yes,5,7,10,13,
176111,Sujanpur,Himachal Pradesh,Sujanpur,Yes,4,6,9,12,
176115,Baijnath,Himachal Pradesh,Baijnath,Yes,5,7,10,13,
176125,Baijnath,Himachal Pradesh,Baijnath,Yes,5,7,10,13,
176128,Kachhera,Himachal Pradesh,Kachhera,Yes,5,7,10,13,
176200,Palion,Himachal Pradesh,Palion,Yes,5,7,10,13,
176201,Jassur,Himachal Pradesh,Jassur,Yes,5,7,10,13,
176202,Jassur,Himachal Pradesh,Jassur,Yes,5,7,10,13,
176203,Nurpur,Himachal Pradesh,Nurpur,Yes,3,6,8,12,
176204,Palion,Himachal Pradesh,Palion,Yes,4,5,9,11,
176205,Palion,Himachal Pradesh,Palion,Yes,4,6,9,12,
176206,Shahpur-HP,Himachal Pradesh,Shahpur-HP,Yes,3,6,8,12,
176207,Sihunta,Himachal Pradesh,Sihunta,Yes,4,7,9,13,
176208,Shahpur-HP,Himachal Pradesh,Shahpur-HP,Yes,4,7,9,13,
176209,Kangra,Himachal Pradesh,Kangra,Yes,4,7,9,13,
176210,Nagrota Surian,Himachal Pradesh,Nagrota Surian,Yes,5,6,10,12,
176211,Jassur,Himachal Pradesh,Jassur,Yes,4,7,9,13,
176213,Dharamshala,Himachal Pradesh,Dharamshala,Yes,5,7,10,13,
176214,Kangra,Himachal Pradesh,Kangra,Yes,4,7,9,13,
176215,Dharamshala,Himachal Pradesh,Dharamshala,Yes,5,7,10,13,
176216,Dharamshala,Himachal Pradesh,Dharamshala,Yes,5,7,10,13,
176217,Dharamshala,Himachal Pradesh,Dharamshala,Yes,4,7,9,13,
176218,Dharamshala,Himachal Pradesh,Dharamshala,Yes,4,6,9,12,
176219,Dharamshala,Himachal Pradesh,Dharamshala,Yes,5,7,10,13,
176225,Sihunta,Himachal Pradesh,Sihunta,Yes,3,6,8,12,
176301,Dalhousie,Himachal Pradesh,Dalhousie,Yes,4,7,9,13,
176302,Nurpur,Himachal Pradesh,Nurpur,Yes,4,7,9,13,
176303,Dalhousie,Himachal Pradesh,Dalhousie,Yes,4,7,9,13,
176304,Dalhousie,Himachal Pradesh,Dalhousie,Yes,4,7,9,13,
176305,Dalhousie,Himachal Pradesh,Dalhousie,Yes,4,5,9,11,
176306,Dalhousie,Himachal Pradesh,Dalhousie,Yes,4,7,9,13,
176308,Sundla,Himachal Pradesh,Sundla,Yes,3,5,8,11,
176310,Chamba,Himachal Pradesh,Chamba,Yes,5,7,10,13,
176312,Sundla,Himachal Pradesh,Sundla,Yes,2,5,7,11,
176313,Nurpur,Himachal Pradesh,Nurpur,Yes,3,6,8,12,
176314,Chamba,Himachal Pradesh,Chamba,Yes,4,7,9,13,
176317,Sundla,Himachal Pradesh,Sundla,Yes,4,5,9,11,
176318,Chamba,Himachal Pradesh,Chamba,Yes,5,7,10,13,
176319,Sundla,Himachal Pradesh,Sundla,Yes,4,7,9,13,
176320,Sundla,Himachal Pradesh,Sundla,Yes,4,5,9,11,
176325,Dalhousie,Himachal Pradesh,Dalhousie,Yes,4,7,9,13,
176401,Surajpur jhikla,Himachal Pradesh,Surajpur jhikla,Yes,4,7,9,13,
176402,Surajpur jhikla,Himachal Pradesh,Surajpur jhikla,Yes,4,7,9,13,
176403,Surajpur jhikla,Himachal Pradesh,Surajpur jhikla,Yes,3,6,8,12,
176501,Ghati Billan,Himachal Pradesh,Ghati Billan,Yes,3,4,8,10,
176502,Ghati Billan,Himachal Pradesh,Ghati Billan,Yes,4,5,9,11,
176601,Tahliwal,Himachal Pradesh,Tahliwal,Yes,3,6,8,12,
177001,Hamirpur,Himachal Pradesh,Hamirpur,Yes,5,7,10,13,
177005,Hamirpur,Himachal Pradesh,Hamirpur,Yes,5,7,10,13,
177006,Bangana,Himachal Pradesh,Bangana,Yes,3,6,8,12,
177007,Sujanpur,Himachal Pradesh,Sujanpur,Yes,4,6,9,12,
177020,Hamirpur,Himachal Pradesh,Hamirpur,Yes,5,7,10,13,
177021,Jahu,Himachal Pradesh,Jahu,Yes,5,7,10,13,
177022,Hamirpur,Himachal Pradesh,Hamirpur,Yes,4,7,9,13,
177023,Hamirpur,Himachal Pradesh,Hamirpur,Yes,5,7,10,13,
177024,Jahu,Himachal Pradesh,Jahu,Yes,4,5,9,11,
177025,Jahu,Himachal Pradesh,Jahu,Yes,3,4,8,10,
177026,Bhota,Himachal Pradesh,Bhota,Yes,4,5,9,11,
177027,Hamirpur,Himachal Pradesh,Hamirpur,Yes,5,6,10,12,
177028,Sujanpur,Himachal Pradesh,Sujanpur,Yes,4,5,9,11,
177029,Hamirpur,Himachal Pradesh,Hamirpur,Yes,4,7,9,13,
177031,Bangana,Himachal Pradesh,Bangana,Yes,3,6,8,12,
177033,Nadaun,Himachal Pradesh,Nadaun,Yes,4,7,9,13,
177034,Nadaun,Himachal Pradesh,Nadaun,Yes,3,4,8,10,
177038,Nadaun,Himachal Pradesh,Nadaun,Yes,4,7,9,13,
177039,Bangana,Himachal Pradesh,Bangana,Yes,3,6,8,12,
177040,Hamirpur,Himachal Pradesh,Hamirpur,Yes,3,6,8,12,
177041,Bangana,Himachal Pradesh,Bangana,Yes,4,7,9,13,
177042,Nadaun,Himachal Pradesh,Nadaun,Yes,4,7,9,13,
177043,Nadaun,Himachal Pradesh,Nadaun,Yes,4,5,9,11,
177044,Nadaun,Himachal Pradesh,Nadaun,Yes,4,7,9,13,
177045,Nadaun,Himachal Pradesh,Nadaun,Yes,5,7,10,13,
177048,Hamirpur,Himachal Pradesh,Hamirpur,Yes,4,7,9,13,
177101,Dehra Gopipur,Himachal Pradesh,Dehra Gopipur,Yes,4,7,9,13,
177103,Dehra Gopipur,Himachal Pradesh,Dehra Gopipur,Yes,4,7,9,13,
177104,Dehra Gopipur,Himachal Pradesh,Dehra Gopipur,Yes,4,7,9,13,
177105,Dehra Gopipur,Himachal Pradesh,Dehra Gopipur,Yes,5,7,10,13,
177106,Ghati Billan,Himachal Pradesh,Ghati Billan,Yes,4,5,9,11,
177107,Dehra Gopipur,Himachal Pradesh,Dehra Gopipur,Yes,4,7,9,13,
177108,Dehra Gopipur,Himachal Pradesh,Dehra Gopipur,Yes,4,7,9,13,
177109,Chintpurni,Himachal Pradesh,Chintpurni,Yes,7,7,12,13,
177110,Chintpurni,Himachal Pradesh,Chintpurni,Yes,3,6,8,12,
177111,Chintpurni,Himachal Pradesh,Chintpurni,Yes,4,5,9,11,
177112,Chintpurni,Himachal Pradesh,Chintpurni,Yes,3,5,8,11,
177113,Chintpurni,Himachal Pradesh,Chintpurni,Yes,4,6,9,12,
